doc_id,item,category,amount,price,discount,store_id,cash_id,receipt_date
260113193932_PIL8SJ,Тумба под ТВ 120см,мебель,4,6506.18,0.0,1,1,2026-01-13
260113193932_PIL8SJ,Тачка садовая 80л,хозтовары,1,3151.36,0.0,1,1,2026-01-13
260113193932_C9TDXF,Набор бит для шуруповерта 25шт,инструменты,1,251.59,0.0,1,1,2026-01-13
260113193932_C9TDXF,Тумба под ТВ 120см,мебель,2,6912.03,0.0,1,1,2026-01-13
260113193932_C9TDXF,Стеллаж металлический 5 полок,хозтовары,1,1392.44,0.0,1,1,2026-01-13
260113193932_C9TDXF,Средство для удаления накипи 500мл,бытовая химия,3,292.47,60.01,1,1,2026-01-13
260113193932_C9TDXF,Смеситель для раковины,сантехника,1,2151.89,617.17,1,1,2026-01-13
260113193932_C9TDXF,Кусачки боковые 180мм,инструменты,3,586.81,60.36,1,1,2026-01-13
260113193932_C9TDXF,Средство для мытья посуды 450мл,бытовая химия,5,100.08,11.25,1,1,2026-01-13
260113193932_C9TDXF,Шкаф купе 2-х дверный,мебель,2,24569.06,0.0,1,1,2026-01-13
260113193932_G41X4A,Венчик для взбивания,кухонная утварь,2,119.06,0.0,1,1,2026-01-13
260113193932_G41X4A,Термоклеевой пистолет 40Вт,инструменты,5,496.21,26.53,1,1,2026-01-13
260113193932_G41X4A,Тумба под раковину 60см,мебель,3,4558.19,0.0,1,1,2026-01-13
260113193932_G41X4A,Терморегулятор для теплого пола,электротовары,2,2780.99,0.0,1,1,2026-01-13
260113193932_KSYOT7,Аварийный светильник,освещение,5,967.8,160.87,1,1,2026-01-13
260113193932_KSYOT7,Сушилка для белья напольная,хозтовары,3,1205.29,0.0,1,1,2026-01-13
260113193932_KSYOT7,Кран шаровой 1/2,сантехника,2,485.36,0.0,1,1,2026-01-13
260113193932_KSYOT7,Терка 4-х сторонняя,кухонная утварь,2,495.72,0.0,1,1,2026-01-13
260113193932_KSYOT7,Разделочная доска пластиковая,кухонная утварь,1,159.57,27.22,1,1,2026-01-13
260113193932_KSYOT7,Стеклянный бокал для вина 450мл,посуда,2,517.84,102.76,1,1,2026-01-13
260113193932_D2QRVJ,Кофейный сервиз 6 персон,посуда,5,1862.6,0.0,1,1,2026-01-13
260113193932_D2QRVJ,Напильник плоский 200мм,инструменты,3,314.19,0.0,1,1,2026-01-13
260113193932_D2QRVJ,Простынь на резинке 160х200см,текстиль,3,1167.29,0.0,1,1,2026-01-13
260113193932_D2QRVJ,Кусачки боковые 180мм,инструменты,5,290.57,0.0,1,1,2026-01-13
260113193932_D2QRVJ,Лестница-стремянка 3 ступени,хозтовары,2,2087.43,265.6,1,1,2026-01-13
260113193932_D2QRVJ,Средство для мытья посуды 450мл,бытовая химия,1,82.14,17.47,1,1,2026-01-13
260113193932_D2QRVJ,Удлинитель 5м 3 розетки,электротовары,5,304.78,0.0,1,1,2026-01-13
260113193932_16RNUZ,Покрывало на диван,текстиль,1,2723.79,0.0,1,1,2026-01-13
260113193932_16RNUZ,Дуршлаг пластиковый 24см,посуда,3,372.84,0.0,1,1,2026-01-13
260113193932_16RNUZ,Стеклянный бокал для вина 450мл,посуда,5,547.79,0.0,1,1,2026-01-13
260113193932_16RNUZ,Салатница стеклянная 1.5л,посуда,2,718.56,116.02,1,1,2026-01-13
260113193932_16RNUZ,Водоочистительный фильтр,сантехника,1,2209.91,0.0,1,1,2026-01-13
260113193932_16RNUZ,Стол обеденный 120х80см,мебель,5,5975.01,0.0,1,1,2026-01-13
260113193932_16RNUZ,Наволочка 50х70см,текстиль,3,230.52,23.65,1,1,2026-01-13
260113193932_16RNUZ,Кухонные весы электронные 5кг,кухонная утварь,2,718.7,0.0,1,1,2026-01-13
260113193932_16RNUZ,Тумба под раковину 60см,мебель,1,3964.52,524.12,1,1,2026-01-13
260113193932_8RVLF8,Гибкая подводка для воды 50см,сантехника,4,238.01,0.0,1,1,2026-01-13
260113193932_8RVLF8,Термос 1л,посуда,4,1742.84,0.0,1,1,2026-01-13
260113193932_8RVLF8,Тумба под ТВ 120см,мебель,5,5129.78,784.69,1,1,2026-01-13
260113193932_FJZS0N,Светильник потолочный точечный,освещение,4,387.56,0.0,1,1,2026-01-13
260113193932_FJZS0N,Душевая кабина угловая,сантехника,1,22137.51,0.0,1,1,2026-01-13
260113193932_FJZS0N,Сковорода с антипригарным покрытием 24см,посуда,5,1951.07,465.16,1,1,2026-01-13
260113193932_FJZS0N,Трехфазная розетка 32А,электротовары,5,1065.28,0.0,1,1,2026-01-13
260113193932_FJZS0N,Венчик для взбивания,кухонная утварь,4,219.64,0.0,1,1,2026-01-13
260113193932_8P6TW7,Салатница стеклянная 1.5л,посуда,3,306.69,0.0,1,1,2026-01-13
260113193932_8P6TW7,Пресс для чеснока,кухонная утварь,2,287.25,72.05,1,1,2026-01-13
260113193932_8P6TW7,Раковина накладная 50см,сантехника,1,1920.42,255.37,1,1,2026-01-13
260113193932_8P6TW7,Смеситель для раковины,сантехника,2,2548.87,0.0,1,1,2026-01-13
260113193932_8P6TW7,Термоклеевой пистолет 40Вт,инструменты,2,530.11,0.0,1,1,2026-01-13
260113193932_8P6TW7,Автоматический выключатель 16А,электротовары,5,234.88,0.0,1,1,2026-01-13
260113193932_8P6TW7,Люстра 5-рожковая,освещение,5,5835.73,0.0,1,1,2026-01-13
260113193932_8P6TW7,Гель для стирки цветного белья 1л,бытовая химия,2,406.42,54.83,1,1,2026-01-13
260113193932_ZVZO1T,Кухонные весы электронные 5кг,кухонная утварь,5,324.23,63.66,1,1,2026-01-13
260113193932_ZVZO1T,Освежитель воздуха 300мл,бытовая химия,4,161.77,0.0,1,1,2026-01-13
260113193932_ZVZO1T,Разделочная доска пластиковая,кухонная утварь,2,201.45,0.0,1,1,2026-01-13
260113193932_ZVZO1T,Консервный нож ручной,кухонная утварь,5,337.96,0.0,1,1,2026-01-13
260113193932_ZVZO1T,Кусачки боковые 180мм,инструменты,4,590.27,126.38,1,1,2026-01-13
260113193932_ZVZO1T,Скатерть 150х150см,текстиль,1,366.26,0.0,1,1,2026-01-13
260113193932_ZVZO1T,Кран шаровой 1/2,сантехника,2,159.06,42.55,1,1,2026-01-13
260113193932_ZVZO1T,Дуршлаг пластиковый 24см,посуда,4,293.42,30.1,1,1,2026-01-13
260113193932_ZVZO1T,Антистатик для одежды 400мл,бытовая химия,3,166.97,0.0,1,1,2026-01-13
260113193932_Y16RZL,Чайник заварочный 1л,посуда,4,1137.1,0.0,1,1,2026-01-13
260113193932_Y16RZL,Сифон для раковины,сантехника,1,799.41,0.0,1,1,2026-01-13
260113193932_Y16RZL,Плоскогубцы комбинированные 200мм,инструменты,2,457.7,125.8,1,1,2026-01-13
260113193932_Y16RZL,Мешки для мусора 30л 30шт,хозтовары,1,349.75,83.76,1,1,2026-01-13
260113193932_Y16RZL,Трехфазная розетка 32А,электротовары,2,976.5,0.0,1,1,2026-01-13
260113193932_Y16RZL,Набор ключей рожковых 8-19мм,инструменты,5,778.28,91.23,1,1,2026-01-13
260113193932_Y16RZL,Термосумка 20л,хозтовары,1,518.83,0.0,1,1,2026-01-13
260113193932_Y16RZL,Наволочка 50х70см,текстиль,3,408.81,0.0,1,1,2026-01-13
260113193932_L5PK13,Водоочистительный фильтр,сантехника,4,1668.94,0.0,1,1,2026-01-13
260113193932_HX0LAL,Выключатель одноклавишный,электротовары,5,278.69,0.0,1,1,2026-01-13
260113193932_HX0LAL,Полотенцесушитель электрический,сантехника,1,3874.11,0.0,1,1,2026-01-13
260113193932_HX0LAL,Плед флисовый 140х200см,текстиль,1,913.3,0.0,1,1,2026-01-13
260113193932_HX0LAL,Фонарь уличный солнечный,освещение,4,700.66,0.0,1,1,2026-01-13
260113193932_HX0LAL,Степлер строительный,инструменты,1,932.73,0.0,1,1,2026-01-13
260113193932_HX0LAL,Сковорода с антипригарным покрытием 24см,посуда,2,2008.69,0.0,1,1,2026-01-13
260113193932_HX0LAL,Уровень пузырьковый 60см,инструменты,5,336.67,93.25,1,1,2026-01-13
260113193932_HX0LAL,Венчик для взбивания,кухонная утварь,1,269.37,41.1,1,1,2026-01-13
260113193932_HX0LAL,Перчатки резиновые хозяйственные,хозтовары,5,91.3,0.0,1,1,2026-01-13
260113193932_D0GT7H,Стиральный порошок Автомат 3кг,бытовая химия,5,336.89,0.0,1,1,2026-01-13
260113193932_D0GT7H,Терка 4-х сторонняя,кухонная утварь,4,701.39,0.0,1,1,2026-01-13
260113193932_D0GT7H,Кресло компьютерное,мебель,4,5118.79,0.0,1,1,2026-01-13
260113193932_D0GT7H,Ламповый патрон E27,электротовары,3,136.36,39.07,1,1,2026-01-13
260113193932_D0GT7H,Полотенцесушитель электрический,сантехника,5,4558.17,512.01,1,1,2026-01-13
260113193932_D0GT7H,Сетевой фильтр 6 розеток,электротовары,5,620.21,0.0,1,1,2026-01-13
260113193932_D0GT7H,Блок розеток 4 места,электротовары,3,1165.46,0.0,1,1,2026-01-13
260113193932_D0GT7H,Полотенце кухонное 50х70см,текстиль,5,171.64,38.8,1,1,2026-01-13
260113193932_D0GT7H,Кондиционер для белья 1л,бытовая химия,5,316.53,0.0,1,1,2026-01-13
260113193932_OXRTDH,Ключ разводной 250мм,инструменты,5,553.69,122.76,1,1,2026-01-13
260113193932_OXRTDH,Сетевой фильтр 6 розеток,электротовары,1,511.57,0.0,1,1,2026-01-13
260113193932_OXRTDH,Средство для удаления накипи 500мл,бытовая химия,4,193.92,0.0,1,1,2026-01-13
260113193932_OXRTDH,Набор бит для шуруповерта 25шт,инструменты,3,330.76,32.82,1,1,2026-01-13
260113193932_OXRTDH,Таймер кухонный механический,кухонная утварь,3,333.74,77.17,1,1,2026-01-13
260113193932_OXRTDH,Разделочная доска пластиковая,кухонная утварь,1,249.49,0.0,1,1,2026-01-13
260113193932_GETIZW,Лампа накаливания 60Вт,освещение,2,101.46,0.0,1,1,2026-01-13
260113193932_GETIZW,Кусачки боковые 180мм,инструменты,1,516.33,50.91,1,1,2026-01-13
260113193932_GETIZW,Смеситель для раковины,сантехника,3,1381.79,0.0,1,1,2026-01-13
260113193932_GETIZW,Салфетки столовые набор 6шт,текстиль,3,335.16,0.0,1,1,2026-01-13
260113193932_GETIZW,Шторы тюль 3м,текстиль,5,1112.93,0.0,1,1,2026-01-13
260113193932_GETIZW,Стиральный порошок Автомат 3кг,бытовая химия,2,695.09,0.0,1,1,2026-01-13
260113193932_GETIZW,Набор отверток 6 предметов,инструменты,5,865.6,0.0,1,1,2026-01-13
260113193932_GETIZW,Средство для удаления накипи 500мл,бытовая химия,1,312.9,0.0,1,1,2026-01-13
260113193932_GETIZW,Матрас ортопедический 90х200,мебель,3,9833.22,0.0,1,1,2026-01-13
260113193932_GJKK85,Таймер розеточный,электротовары,1,932.77,69.44,1,1,2026-01-13
260113193932_OM90TN,Лампа накаливания 60Вт,освещение,5,59.56,0.0,1,1,2026-01-13
260113193932_OM90TN,Распределительная коробка 100х100,электротовары,2,111.91,26.27,1,1,2026-01-13
260113193932_OM90TN,Рулетка измерительная 5м,инструменты,1,388.83,0.0,1,1,2026-01-13
260113193932_OM90TN,Набор столовых приборов 24 предмета,посуда,4,2597.32,698.37,1,1,2026-01-13
260113193932_OM90TN,Люстра 5-рожковая,освещение,4,3658.91,0.0,1,1,2026-01-13
260113193932_OM90TN,Жидкое мыло для рук 500мл,бытовая химия,4,158.1,10.22,1,1,2026-01-13
260113193932_OM90TN,Сетевой фильтр 6 розеток,электротовары,5,540.48,0.0,1,1,2026-01-13
260113193932_OM90TN,Скатерть 150х150см,текстиль,3,779.6,219.31,1,1,2026-01-13
260113193932_OM90TN,Лампа накаливания 60Вт,освещение,1,69.92,9.91,1,1,2026-01-13
260113193932_BJFX0B,Тачка садовая 80л,хозтовары,3,3263.89,0.0,1,1,2026-01-13
260113193932_BJFX0B,Мешки для мусора 30л 30шт,хозтовары,3,117.78,23.77,1,1,2026-01-13
260113193932_BJFX0B,Средство для удаления накипи 500мл,бытовая химия,3,254.87,54.86,1,1,2026-01-13
260113193932_57EFCP,Комод 4-х ящичный,мебель,2,7035.66,0.0,1,1,2026-01-13
260113193932_57EFCP,Журнальный столик 60х60,мебель,4,3649.32,0.0,1,1,2026-01-13
260113193932_57EFCP,Стеклянный графин 1л,посуда,4,1061.09,212.87,1,1,2026-01-13
260113193932_57EFCP,Скалка деревянная 40см,кухонная утварь,4,304.41,0.0,1,1,2026-01-13
260113193932_N1QTPO,Соусник керамический 300мл,посуда,4,231.47,0.0,1,1,2026-01-13
260113193932_N1QTPO,Душевая лейка с гибким шлангом,сантехника,1,977.29,243.54,1,1,2026-01-13
260113193932_N1QTPO,Антистатик для одежды 400мл,бытовая химия,2,228.55,0.0,1,1,2026-01-13
260113193932_O6LPZI,Водоочистительный фильтр,сантехника,1,2668.2,756.92,1,1,2026-01-13
260113193932_O6LPZI,Комод 4-х ящичный,мебель,3,4382.19,0.0,1,1,2026-01-13
260113193932_O6LPZI,Мешки для мусора 30л 30шт,хозтовары,5,303.84,0.0,1,1,2026-01-13
260113193932_9CM72J,Скатерть 150х150см,текстиль,3,678.66,0.0,1,1,2026-01-13
260113193932_9CM72J,Коврик протирочный,хозтовары,3,113.66,15.68,1,1,2026-01-13
260113193932_K1ZI90,Счетчик воды холодной,сантехника,5,970.65,0.0,1,1,2026-01-13
260113193932_K1ZI90,Коврик для ванной 60х90см,текстиль,4,497.21,0.0,1,1,2026-01-13
260113193932_K1ZI90,Гибкая подводка для воды 50см,сантехника,1,147.97,33.28,1,1,2026-01-13
260113193932_K1ZI90,Шкаф купе 2-х дверный,мебель,2,8590.87,0.0,1,1,2026-01-13
260113193932_K1ZI90,Средство для мытья посуды 450мл,бытовая химия,4,178.47,0.0,1,1,2026-01-13
260113193932_K1ZI90,Швабра с отжимом,хозтовары,2,633.06,0.0,1,1,2026-01-13
260113193932_K1ZI90,Аварийный светильник,освещение,2,498.27,0.0,1,1,2026-01-13
260113193932_K1ZI90,Коврик для ванной 60х90см,текстиль,3,526.8,0.0,1,1,2026-01-13
260113193932_K1ZI90,Распределительная коробка 100х100,электротовары,5,165.24,0.0,1,1,2026-01-13
260113193932_K1ZI90,Средство для мытья полов 1л,бытовая химия,5,150.65,0.0,1,1,2026-01-13
260113193932_TGKVXC,Гирлянда LED 5м 100 ламп,освещение,4,518.57,0.0,1,1,2026-01-13
