doc_id,item,category,amount,price,discount,store_id,cash_id,receipt_date
260113193932_FX4ZO3,Напильник плоский 200мм,инструменты,2,385.82,0.0,4,3,2026-01-13
260113193932_FX4ZO3,Терка 4-х сторонняя,кухонная утварь,4,403.11,0.0,4,3,2026-01-13
260113193932_FX4ZO3,Ванна акриловая 170см,сантехника,1,11897.66,0.0,4,3,2026-01-13
260113193932_FX4ZO3,Полка настенная 80см,мебель,5,807.99,46.1,4,3,2026-01-13
260113193932_FX4ZO3,Кровать односпальная,мебель,5,7913.71,0.0,4,3,2026-01-13
260113193932_FX4ZO3,Светильник потолочный точечный,освещение,2,445.8,85.91,4,3,2026-01-13
260113193932_FX4ZO3,Таймер розеточный,электротовары,4,598.12,65.55,4,3,2026-01-13
260113193932_FX4ZO3,Лейка пластиковая 5л,хозтовары,3,182.1,34.63,4,3,2026-01-13
260113193932_FX4ZO3,Вешалка прихожая напольная,мебель,5,1611.46,419.82,4,3,2026-01-13
260113193932_FX4ZO3,Коврик придверный 60х40см,текстиль,3,645.51,0.0,4,3,2026-01-13
260113193932_YMILEP,Средство для чистки стекол 500мл,бытовая химия,4,234.44,0.0,4,3,2026-01-13
260113193932_YMILEP,Светильник настенный бра,освещение,1,2184.36,0.0,4,3,2026-01-13
260113193932_YMILEP,Перчатки резиновые хозяйственные,хозтовары,1,164.39,40.6,4,3,2026-01-13
260113193932_YMILEP,Полотенце банное 100х150см,текстиль,1,797.99,0.0,4,3,2026-01-13
260113193932_YMILEP,Дрель электрическая 600Вт,инструменты,3,2336.03,0.0,4,3,2026-01-13
260113193932_YMILEP,Стабилизатор напряжения 1000Вт,электротовары,1,3079.76,0.0,4,3,2026-01-13
260113193932_Z32M1X,Наволочка 50х70см,текстиль,5,217.53,0.0,4,3,2026-01-13
260113193932_Z32M1X,Римские шторы 120х150см,текстиль,2,1378.03,0.0,4,3,2026-01-13
260113193932_Z32M1X,Лестница-стремянка 3 ступени,хозтовары,2,2061.63,0.0,4,3,2026-01-13
260113193932_5H2LZ4,Настольная лампа с LED,освещение,3,880.6,0.0,4,3,2026-01-13
260113193932_5H2LZ4,Счетчик воды холодной,сантехника,2,1381.41,0.0,4,3,2026-01-13
260113193932_5H2LZ4,Набор щеток для уборки 5шт,хозтовары,1,397.89,0.0,4,3,2026-01-13
260113193932_71JJFN,Уровень пузырьковый 60см,инструменты,1,420.78,45.57,4,3,2026-01-13
260113193932_71JJFN,Аварийный светильник,освещение,4,1183.93,0.0,4,3,2026-01-13
260113193932_71JJFN,Люстра 5-рожковая,освещение,2,5005.57,0.0,4,3,2026-01-13
260113193932_71JJFN,Тумба под раковину 60см,мебель,4,2917.76,450.17,4,3,2026-01-13
260113193932_A6JPXS,Пуфик для ног,мебель,1,1129.39,0.0,4,3,2026-01-13
260113193932_A6JPXS,Пресс для чеснока,кухонная утварь,5,295.67,0.0,4,3,2026-01-13
260113193932_A6JPXS,Лампа для растений фитолампа,освещение,1,1170.68,0.0,4,3,2026-01-13
260113193932_A6JPXS,Термоодеяло 140х205см,текстиль,3,4496.99,0.0,4,3,2026-01-13
260113193932_A6JPXS,Термометр кухонный,кухонная утварь,3,449.79,0.0,4,3,2026-01-13
260113193932_A6JPXS,Смеситель для раковины,сантехника,4,3306.64,0.0,4,3,2026-01-13
260113193932_A6JPXS,Полотенце кухонное 50х70см,текстиль,1,236.45,0.0,4,3,2026-01-13
260113193932_A6JPXS,Таймер розеточный,электротовары,2,997.52,203.02,4,3,2026-01-13
260113193932_A6JPXS,Дрель электрическая 600Вт,инструменты,4,2634.37,160.63,4,3,2026-01-13
260113193932_A6JPXS,Набор ключей рожковых 8-19мм,инструменты,4,789.02,0.0,4,3,2026-01-13
260113193932_Z3RXY1,Коврик протирочный,хозтовары,2,94.2,25.29,4,3,2026-01-13
260113193932_Z3RXY1,Нож шеф-повара 20см,кухонная утварь,1,1744.65,0.0,4,3,2026-01-13
260113193932_Z3RXY1,Ламповый патрон E27,электротовары,3,86.22,0.0,4,3,2026-01-13
260113193932_Z3RXY1,Наволочка 50х70см,текстиль,4,390.46,29.57,4,3,2026-01-13
260113193932_1WPIXD,Швабра с отжимом,хозтовары,2,541.37,0.0,4,3,2026-01-13
260113193932_1WPIXD,Лопатка кухонная силиконовая,посуда,5,317.08,0.0,4,3,2026-01-13
260113193932_1WPIXD,Лампа светодиодная E27 10Вт,освещение,3,317.9,38.74,4,3,2026-01-13
260113193932_1WPIXD,Стабилизатор напряжения 1000Вт,электротовары,3,3594.35,701.25,4,3,2026-01-13
260113193932_1WPIXD,Журнальный столик 60х60,мебель,3,2294.64,491.42,4,3,2026-01-13
260113193932_1WPIXD,Набор столовых приборов 24 предмета,посуда,1,2414.79,0.0,4,3,2026-01-13
260113193932_1WPIXD,Чайник заварочный 1л,посуда,5,731.75,40.16,4,3,2026-01-13
260113193932_1WPIXD,Тачка садовая 80л,хозтовары,1,3146.25,0.0,4,3,2026-01-13
260113193932_1WPIXD,Матрас ортопедический 90х200,мебель,3,6593.56,0.0,4,3,2026-01-13
260113193932_ARPYTD,Измельчитель ручной,кухонная утварь,1,205.4,0.0,4,3,2026-01-13
260113193932_ARPYTD,Унитаз компакт,сантехника,5,4619.55,1053.9,4,3,2026-01-13
260113193932_ARPYTD,Унитаз компакт,сантехника,4,6968.64,1274.36,4,3,2026-01-13
260113193932_ARPYTD,Розетка с заземлением,электротовары,3,178.53,39.93,4,3,2026-01-13
260113193932_ARPYTD,Пятновыводитель 500мл,бытовая химия,5,192.5,53.88,4,3,2026-01-13
260113193932_ARPYTD,Распределительная коробка 100х100,электротовары,2,181.95,44.56,4,3,2026-01-13
260113193932_85DUTM,Термоодеяло 140х205см,текстиль,4,3962.7,290.48,4,3,2026-01-13
260113193932_85DUTM,Стеклянный графин 1л,посуда,2,693.04,0.0,4,3,2026-01-13
260113193932_85DUTM,Термосумка 20л,хозтовары,5,389.01,0.0,4,3,2026-01-13
260113193932_85DUTM,Светильник настенный бра,освещение,4,2438.92,0.0,4,3,2026-01-13
260113193932_BDZW3N,Фум лента 12ммх12м,сантехника,4,118.63,0.0,4,3,2026-01-13
260113193932_BDZW3N,Кондиционер для белья 1л,бытовая химия,1,335.65,0.0,4,3,2026-01-13
260113193932_BDZW3N,Терка 4-х сторонняя,кухонная утварь,4,297.26,69.91,4,3,2026-01-13
260113193932_BDZW3N,Сковорода с антипригарным покрытием 24см,посуда,5,1880.43,114.07,4,3,2026-01-13
260113193932_BDZW3N,Средство для мытья посуды 450мл,бытовая химия,1,114.62,0.0,4,3,2026-01-13
260113193932_BDZW3N,Термосумка 20л,хозтовары,3,548.33,0.0,4,3,2026-01-13
260113193932_BDZW3N,Блок розеток 4 места,электротовары,3,491.28,0.0,4,3,2026-01-13
260113193932_BDZW3N,Матрас ортопедический 90х200,мебель,1,5618.59,550.02,4,3,2026-01-13
260113193932_5Y0W8X,Термос 1л,посуда,1,1528.42,409.87,4,3,2026-01-13
260113193932_5Y0W8X,Лопатка кухонная силиконовая,посуда,2,149.37,0.0,4,3,2026-01-13
260113193932_5Y0W8X,Комод 4-х ящичный,мебель,1,3282.03,0.0,4,3,2026-01-13
260113193932_5Y0W8X,Сковорода с антипригарным покрытием 24см,посуда,2,1505.38,0.0,4,3,2026-01-13
260113193932_5Y0W8X,Полка настенная 80см,мебель,4,1771.49,0.0,4,3,2026-01-13
260113193932_7D5ASS,Совок и щетка для мусора,хозтовары,4,126.03,0.0,4,3,2026-01-13
260113193932_7D5ASS,Простынь на резинке 160х200см,текстиль,1,1010.42,0.0,4,3,2026-01-13
260113193932_7D5ASS,Стеллаж книжный 5 полок,мебель,2,4497.38,0.0,4,3,2026-01-13
260113193932_7D5ASS,Средство для удаления накипи 500мл,бытовая химия,5,236.13,39.51,4,3,2026-01-13
260113193932_7D5ASS,Лампа накаливания 60Вт,освещение,3,139.1,30.8,4,3,2026-01-13
260113193932_4Q6X1S,Молоток для мяса,кухонная утварь,4,218.67,0.0,4,3,2026-01-13
260113193932_4Q6X1S,Смеситель для раковины,сантехника,3,2722.84,0.0,4,3,2026-01-13
260113193932_4Q6X1S,Гель для стирки цветного белья 1л,бытовая химия,5,306.57,79.33,4,3,2026-01-13
260113193932_4Q6X1S,Торшер напольный,освещение,5,2963.29,0.0,4,3,2026-01-13
260113193932_4Q6X1S,Венчик для взбивания,кухонная утварь,3,277.44,0.0,4,3,2026-01-13
260113193932_EP8WS6,Консервный нож ручной,кухонная утварь,3,300.03,0.0,4,3,2026-01-13
260113193932_EP8WS6,Гель для стирки цветного белья 1л,бытовая химия,4,293.33,0.0,4,3,2026-01-13
260113193932_EP8WS6,Ножовка по металлу,инструменты,4,416.49,101.2,4,3,2026-01-13
260113193932_EP8WS6,Умывальник с тумбой,сантехника,2,6054.79,0.0,4,3,2026-01-13
260113193932_EP8WS6,Штопор с рычагом,кухонная утварь,1,332.71,0.0,4,3,2026-01-13
260113193932_EP8WS6,Распределительная коробка 100х100,электротовары,5,247.93,37.59,4,3,2026-01-13
260113193932_EP8WS6,Светодиодная лента 5м,освещение,3,722.72,0.0,4,3,2026-01-13
260113193932_EP8WS6,Распределительная коробка 100х100,электротовары,1,200.48,0.0,4,3,2026-01-13
260113193932_EP8WS6,Таймер розеточный,электротовары,2,1072.39,0.0,4,3,2026-01-13
260113193932_PF51SS,Ванна акриловая 170см,сантехника,3,20098.04,0.0,4,3,2026-01-13
260113193932_PF51SS,Лампа светодиодная E27 10Вт,освещение,2,145.87,22.15,4,3,2026-01-13
260113193932_PF51SS,Степлер строительный,инструменты,1,937.16,0.0,4,3,2026-01-13
260113193932_PF51SS,Ламповый патрон E27,электротовары,5,144.95,0.0,4,3,2026-01-13
260113193932_PF51SS,Терка 4-х сторонняя,кухонная утварь,1,422.9,0.0,4,3,2026-01-13
260113193932_PF51SS,Чистящий крем для ванной 400мл,бытовая химия,1,259.74,13.12,4,3,2026-01-13
260113193932_PF51SS,Гирлянда LED 5м 100 ламп,освещение,5,667.67,0.0,4,3,2026-01-13
260113193932_PF51SS,Стеклянный графин 1л,посуда,1,1042.27,0.0,4,3,2026-01-13
260113193932_PF51SS,Средство для мытья полов 1л,бытовая химия,2,310.29,0.0,4,3,2026-01-13
260113193932_1K8ACC,Термос 1л,посуда,3,1448.67,0.0,4,3,2026-01-13
260113193932_7412X1,Кресло компьютерное,мебель,3,6723.45,0.0,4,3,2026-01-13
260113193932_7412X1,Набор ключей рожковых 8-19мм,инструменты,2,984.21,0.0,4,3,2026-01-13
260113193932_7412X1,Водоочистительный фильтр,сантехника,2,1455.47,338.23,4,3,2026-01-13
260113193932_7412X1,Светильник потолочный точечный,освещение,2,427.14,0.0,4,3,2026-01-13
260113193932_7412X1,Кондиционер для белья 1л,бытовая химия,3,371.03,0.0,4,3,2026-01-13
260113193932_7412X1,Таймер розеточный,электротовары,1,1006.3,102.34,4,3,2026-01-13
260113193932_7412X1,Термоклеевой пистолет 40Вт,инструменты,3,819.24,0.0,4,3,2026-01-13
260113193932_00GD3B,Скатерть 150х150см,текстиль,3,822.64,0.0,4,3,2026-01-13
260113193932_1YOYMZ,Настольная лампа с LED,освещение,2,1468.08,0.0,4,3,2026-01-13
260113193932_1YOYMZ,Кондиционер для белья 1л,бытовая химия,4,393.92,106.23,4,3,2026-01-13
260113193932_1YOYMZ,Кухонные весы электронные 5кг,кухонная утварь,2,400.22,0.0,4,3,2026-01-13
260113193932_ABHYSY,Шкаф купе 2-х дверный,мебель,4,24496.65,4472.96,4,3,2026-01-13
260113193932_ABHYSY,Средство для чистки стекол 500мл,бытовая химия,4,271.07,0.0,4,3,2026-01-13
260113193932_ABHYSY,Кружка керамическая 350мл,посуда,2,490.95,0.0,4,3,2026-01-13
260113193932_ABHYSY,Матрас ортопедический 90х200,мебель,5,9216.65,0.0,4,3,2026-01-13
260113193932_VQ4NT1,Набор отверток 6 предметов,инструменты,1,363.75,65.4,4,3,2026-01-13
260113193932_VQ4NT1,Полка настенная 80см,мебель,4,1470.84,302.54,4,3,2026-01-13
260113193932_VQ4NT1,Кондиционер для белья 1л,бытовая химия,1,171.37,45.04,4,3,2026-01-13
260113193932_VQ4NT1,Набор отверток 6 предметов,инструменты,4,359.25,38.04,4,3,2026-01-13
260113193932_VQ4NT1,Изолента ПВХ 19мм,электротовары,2,74.3,0.0,4,3,2026-01-13
260113193932_VQ4NT1,Набор отверток 6 предметов,инструменты,4,786.2,0.0,4,3,2026-01-13
260113193932_VQ4NT1,Набор столовых приборов 24 предмета,посуда,4,3381.69,0.0,4,3,2026-01-13
260113193932_VQ4NT1,Штопор с рычагом,кухонная утварь,2,150.83,44.69,4,3,2026-01-13
260113193932_VQ4NT1,Полипропиленовая труба 20мм 2м,сантехника,3,206.47,0.0,4,3,2026-01-13
260113193932_VQ4NT1,Соусник керамический 300мл,посуда,4,361.82,0.0,4,3,2026-01-13
260113193932_NGRNYE,Набор отверток 6 предметов,инструменты,5,780.79,144.16,4,3,2026-01-13
260113193932_NGRNYE,Коврик придверный 60х40см,текстиль,3,412.88,78.03,4,3,2026-01-13
260113193932_0IQDTH,Матрас ортопедический 90х200,мебель,5,5186.52,0.0,4,3,2026-01-13
260113193932_XDR9LX,Набор мерных ложек 5шт,кухонная утварь,2,169.68,0.0,4,3,2026-01-13
260113193932_XDR9LX,Кружка керамическая 350мл,посуда,3,246.5,0.0,4,3,2026-01-13
260113193932_XDR9LX,Простынь на резинке 160х200см,текстиль,1,750.52,0.0,4,3,2026-01-13
260113193932_XDR9LX,Скалка деревянная 40см,кухонная утварь,4,370.79,0.0,4,3,2026-01-13
260113193932_XDR9LX,Коврик для ванной 60х90см,текстиль,3,393.53,0.0,4,3,2026-01-13
260113193932_XDR9LX,Стиральный порошок Автомат 3кг,бытовая химия,3,476.69,0.0,4,3,2026-01-13
260113193932_4KMQKD,Штопор с рычагом,кухонная утварь,2,224.36,65.85,4,3,2026-01-13
260113193932_4KMQKD,Кусачки боковые 180мм,инструменты,2,447.05,129.69,4,3,2026-01-13
260113193932_4KMQKD,Комод 4-х ящичный,мебель,1,7546.56,0.0,4,3,2026-01-13
260113193932_4KMQKD,Швабра с отжимом,хозтовары,1,670.86,0.0,4,3,2026-01-13
260113193932_4KMQKD,Молоток слесарный 500г,инструменты,1,457.01,0.0,4,3,2026-01-13
260113193932_CYPTG3,Унитаз компакт,сантехника,5,5393.84,0.0,4,3,2026-01-13
260113193932_CYPTG3,Светильник настенный бра,освещение,5,2418.87,0.0,4,3,2026-01-13
260113193932_GBZOWA,Скалка деревянная 40см,кухонная утварь,4,366.46,0.0,4,3,2026-01-13
260113193932_GBZOWA,Стабилизатор напряжения 1000Вт,электротовары,1,2371.27,0.0,4,3,2026-01-13
260113193932_GBZOWA,Нож шеф-повара 20см,кухонная утварь,1,853.24,0.0,4,3,2026-01-13
260113193932_GBZOWA,Термосумка 20л,хозтовары,3,389.35,0.0,4,3,2026-01-13
260113193932_GBZOWA,Сифон для раковины,сантехника,3,379.07,60.8,4,3,2026-01-13
260113193932_GBZOWA,Кусачки боковые 180мм,инструменты,5,424.78,0.0,4,3,2026-01-13
260113193932_GBZOWA,Молоток слесарный 500г,инструменты,5,641.42,172.49,4,3,2026-01-13
260113193932_67B6B9,Лампа светодиодная E27 10Вт,освещение,1,211.67,22.25,4,3,2026-01-13
260113193932_67B6B9,Дрель электрическая 600Вт,инструменты,1,3566.61,1059.29,4,3,2026-01-13
260113193932_67B6B9,Комод 4-х ящичный,мебель,4,6674.53,1176.83,4,3,2026-01-13
260113193932_67B6B9,Полотенце банное 100х150см,текстиль,2,638.82,112.28,4,3,2026-01-13
260113193932_67B6B9,Трехфазная розетка 32А,электротовары,2,1393.1,0.0,4,3,2026-01-13
260113193932_9GMW4D,Молоток для мяса,кухонная утварь,2,263.84,0.0,4,3,2026-01-13
260113193932_9GMW4D,Торшер напольный,освещение,1,2733.08,638.48,4,3,2026-01-13
260113193932_9GMW4D,Люстра 5-рожковая,освещение,1,2943.35,0.0,4,3,2026-01-13
260113193932_9GMW4D,Термос 1л,посуда,4,1324.84,0.0,4,3,2026-01-13
260113193932_9GMW4D,Штопор с рычагом,кухонная утварь,2,188.36,16.95,4,3,2026-01-13
260113193932_9GMW4D,Молоток слесарный 500г,инструменты,4,398.18,81.55,4,3,2026-01-13
260113193932_9GMW4D,Ножовка по металлу,инструменты,4,445.33,85.26,4,3,2026-01-13
260113193932_9GMW4D,Коврик для ванной 60х90см,текстиль,2,391.85,0.0,4,3,2026-01-13
260113193932_9GMW4D,Сушилка для белья напольная,хозтовары,5,654.24,0.0,4,3,2026-01-13
260113193932_X5W8NO,Измельчитель ручной,кухонная утварь,2,572.66,73.73,4,3,2026-01-13
260113193932_X5W8NO,Простынь на резинке 160х200см,текстиль,3,836.65,0.0,4,3,2026-01-13
260113193932_X5W8NO,Ванна акриловая 170см,сантехника,3,22743.97,0.0,4,3,2026-01-13
260113193932_X5W8NO,Мешки для мусора 30л 30шт,хозтовары,2,120.98,0.0,4,3,2026-01-13
260113193932_X5W8NO,Трехфазная розетка 32А,электротовары,4,789.03,0.0,4,3,2026-01-13
260113193932_X5W8NO,Стул кухонный,мебель,5,1526.96,0.0,4,3,2026-01-13
260113193932_X5W8NO,Набор отверток 6 предметов,инструменты,1,875.0,193.79,4,3,2026-01-13
260113193932_KQRO1E,Гирлянда LED 5м 100 ламп,освещение,4,419.9,0.0,4,3,2026-01-13
260113193932_KQRO1E,Вешалка прихожая напольная,мебель,1,1885.99,0.0,4,3,2026-01-13
260113193932_KQRO1E,Гибкая подводка для воды 50см,сантехника,2,260.94,0.0,4,3,2026-01-13
260113193932_KQRO1E,Тумба под ТВ 120см,мебель,5,3268.81,0.0,4,3,2026-01-13
260113193932_KQRO1E,Шторы тюль 3м,текстиль,3,1941.92,0.0,4,3,2026-01-13
260113193932_KQRO1E,Блок розеток 4 места,электротовары,1,694.22,0.0,4,3,2026-01-13
260113193932_KQRO1E,Стеклянный бокал для вина 450мл,посуда,2,305.02,0.0,4,3,2026-01-13
260113193932_KQRO1E,Люстра 5-рожковая,освещение,3,6437.26,0.0,4,3,2026-01-13
260113193932_YYZKW5,Прожектор уличный 50Вт,освещение,4,1930.2,205.92,4,3,2026-01-13
260113193932_YYZKW5,Термоодеяло 140х205см,текстиль,1,4746.18,0.0,4,3,2026-01-13
260113193932_YYZKW5,Средство для чистки стекол 500мл,бытовая химия,2,150.0,0.0,4,3,2026-01-13
260113193932_YYZKW5,Розетка с заземлением,электротовары,4,433.3,33.93,4,3,2026-01-13
260113193932_YYZKW5,Ночник с датчиком движения,освещение,3,405.69,28.35,4,3,2026-01-13
260113193932_YYZKW5,Лампа накаливания 60Вт,освещение,3,74.1,0.0,4,3,2026-01-13
260113193932_YYZKW5,Сковорода с антипригарным покрытием 24см,посуда,2,1921.78,265.49,4,3,2026-01-13
260113193932_YYZKW5,Тумба под ТВ 120см,мебель,5,5292.88,0.0,4,3,2026-01-13
260113193932_AMR2Y3,Коврик придверный 60х40см,текстиль,4,259.37,0.0,4,3,2026-01-13
260113193932_84LT7H,Скатерть 150х150см,текстиль,5,899.25,115.5,4,3,2026-01-13
260113193932_84LT7H,Набор мерных ложек 5шт,кухонная утварь,5,192.63,0.0,4,3,2026-01-13
260113193932_TA8PHU,Аварийный светильник,освещение,1,901.15,0.0,4,3,2026-01-13
