doc_id,item,category,amount,price,discount,store_id,cash_id,receipt_date
260113193932_4AU67B,Гель для стирки цветного белья 1л,бытовая химия,5,231.71,0.0,2,2,2026-01-13
260113193932_4AU67B,Жидкое мыло для рук 500мл,бытовая химия,3,148.4,0.0,2,2,2026-01-13
260113193932_GK8DIZ,Перчатки резиновые хозяйственные,хозтовары,2,154.55,0.0,2,2,2026-01-13
260113193932_GK8DIZ,Душевая кабина угловая,сантехника,5,23994.66,0.0,2,2,2026-01-13
260113193932_GK8DIZ,Набор щеток для уборки 5шт,хозтовары,1,262.56,0.0,2,2,2026-01-13
260113193932_GK8DIZ,Степлер строительный,инструменты,1,602.1,0.0,2,2,2026-01-13
260113193932_GK8DIZ,Набор отверток 6 предметов,инструменты,4,579.08,0.0,2,2,2026-01-13
260113193932_HGKDAC,Таблетки для посудомоечной машины 30шт,бытовая химия,3,543.67,0.0,2,2,2026-01-13
260113193932_HGKDAC,Средство для мытья полов 1л,бытовая химия,2,328.8,26.0,2,2,2026-01-13
260113193932_HGKDAC,Сковорода с антипригарным покрытием 24см,посуда,2,1313.55,308.39,2,2,2026-01-13
260113193932_HGKDAC,Штопор с рычагом,кухонная утварь,2,335.61,28.09,2,2,2026-01-13
260113193932_HGKDAC,Прожектор уличный 50Вт,освещение,2,1722.57,0.0,2,2,2026-01-13
260113193932_EL93XB,Тарелка обеденная 23см,посуда,5,524.64,133.35,2,2,2026-01-13
260113193932_EL93XB,Кресло компьютерное,мебель,4,5999.8,0.0,2,2,2026-01-13
260113193932_K9UFRC,Лампа светодиодная E27 10Вт,освещение,4,323.22,0.0,2,2,2026-01-13
260113193932_K9UFRC,Лампа накаливания 60Вт,освещение,2,120.76,26.92,2,2,2026-01-13
260113193932_K9UFRC,Стеллаж книжный 5 полок,мебель,5,2152.33,474.61,2,2,2026-01-13
260113193932_K9UFRC,Сетевой фильтр 6 розеток,электротовары,1,895.85,91.42,2,2,2026-01-13
260113193932_K9UFRC,Терка 4-х сторонняя,кухонная утварь,4,729.33,48.43,2,2,2026-01-13
260113193932_8P5F1M,Лампа накаливания 60Вт,освещение,2,69.38,0.0,2,2,2026-01-13
260113193932_8P5F1M,Лестница-стремянка 3 ступени,хозтовары,5,956.58,0.0,2,2,2026-01-13
260113193932_8P5F1M,Раковина накладная 50см,сантехника,2,3006.32,0.0,2,2,2026-01-13
260113193932_8P5F1M,Консервный нож ручной,кухонная утварь,3,346.73,0.0,2,2,2026-01-13
260113193932_8P5F1M,Измельчитель ручной,кухонная утварь,1,429.19,92.46,2,2,2026-01-13
260113193932_8P5F1M,Швабра с отжимом,хозтовары,4,717.89,0.0,2,2,2026-01-13
260113193932_8P5F1M,Удлинитель 5м 3 розетки,электротовары,3,410.52,0.0,2,2,2026-01-13
260113193932_9SAONA,Термоодеяло 140х205см,текстиль,3,4664.45,377.82,2,2,2026-01-13
260113193932_9SAONA,Фонарь уличный солнечный,освещение,2,1041.02,232.34,2,2,2026-01-13
260113193932_9SAONA,Стол обеденный 120х80см,мебель,2,4152.91,0.0,2,2,2026-01-13
260113193932_9SAONA,Фум лента 12ммх12м,сантехника,2,53.16,0.0,2,2,2026-01-13
260113193932_9SAONA,Тарелка обеденная 23см,посуда,3,653.14,0.0,2,2,2026-01-13
260113193932_9SAONA,Зеркало в раме 60х90,мебель,3,2351.0,182.72,2,2,2026-01-13
260113193932_9SAONA,Кондиционер для белья 1л,бытовая химия,3,222.68,0.0,2,2,2026-01-13
260113193932_9SAONA,Сетевой фильтр 6 розеток,электротовары,5,705.47,0.0,2,2,2026-01-13
260113193932_9SAONA,Трехфазная розетка 32А,электротовары,1,1298.22,200.62,2,2,2026-01-13
260113193932_SDBJGX,Стол обеденный 120х80см,мебель,1,6665.71,1468.91,2,2,2026-01-13
260113193932_F11AFW,Кран шаровой 1/2,сантехника,5,342.38,37.76,2,2,2026-01-13
260113193932_F11AFW,Прожектор уличный 50Вт,освещение,1,1838.43,0.0,2,2,2026-01-13
260113193932_F11AFW,Лопатка кухонная силиконовая,посуда,1,132.52,0.0,2,2,2026-01-13
260113193932_F11AFW,Ножовка по металлу,инструменты,4,490.98,117.54,2,2,2026-01-13
260113193932_VJY9YH,Фум лента 12ммх12м,сантехника,1,118.47,0.0,2,2,2026-01-13
260113193932_VJY9YH,Термосумка 20л,хозтовары,2,800.42,0.0,2,2,2026-01-13
260113193932_VJY9YH,Шторы тюль 3м,текстиль,1,937.48,0.0,2,2,2026-01-13
260113193932_VJY9YH,Тумба под ТВ 120см,мебель,3,6038.47,0.0,2,2,2026-01-13
260113193932_BV7RTX,Гибкая подводка для воды 50см,сантехника,1,126.81,0.0,2,2,2026-01-13
260113193932_BV7RTX,Умывальник с тумбой,сантехника,3,12381.45,0.0,2,2,2026-01-13
260113193932_BV7RTX,Стеклянный графин 1л,посуда,3,589.79,0.0,2,2,2026-01-13
260113193932_BV7RTX,Стамеска набор 4шт,инструменты,1,326.44,0.0,2,2,2026-01-13
260113193932_FBLOHK,Полотенце кухонное 50х70см,текстиль,3,155.42,0.0,2,2,2026-01-13
260113193932_FBLOHK,Терморегулятор для теплого пола,электротовары,2,2704.42,0.0,2,2,2026-01-13
260113193932_FBLOHK,Полотенце кухонное 50х70см,текстиль,3,178.36,0.0,2,2,2026-01-13
260113193932_FBLOHK,Торшер напольный,освещение,1,2150.52,0.0,2,2,2026-01-13
260113193932_FBLOHK,Лейка пластиковая 5л,хозтовары,1,287.92,0.0,2,2,2026-01-13
260113193932_SU9GQ8,Датчик движения для освещения,электротовары,5,828.88,0.0,2,2,2026-01-13
260113193932_7T6BEA,Светодиодная лента 5м,освещение,2,652.6,69.05,2,2,2026-01-13
260113193932_7T6BEA,Средство для мытья посуды 450мл,бытовая химия,3,113.35,0.0,2,2,2026-01-13
260113193932_7T6BEA,Лампа светодиодная E27 10Вт,освещение,5,277.07,0.0,2,2,2026-01-13
260113193932_7T6BEA,Торшер напольный,освещение,5,1541.69,82.41,2,2,2026-01-13
260113193932_7T6BEA,Мешки для мусора 30л 30шт,хозтовары,2,338.34,31.9,2,2,2026-01-13
260113193932_7T6BEA,Кондиционер для белья 1л,бытовая химия,2,358.06,0.0,2,2,2026-01-13
260113193932_GWUUW0,Стамеска набор 4шт,инструменты,3,644.7,156.55,2,2,2026-01-13
260113193932_GWUUW0,Комод 4-х ящичный,мебель,5,6324.27,0.0,2,2,2026-01-13
260113193932_GWUUW0,Таймер розеточный,электротовары,4,1089.79,0.0,2,2,2026-01-13
260113193932_GWUUW0,Терка 4-х сторонняя,кухонная утварь,1,761.64,0.0,2,2,2026-01-13
260113193932_GWUUW0,Ключ разводной 250мм,инструменты,5,533.81,48.49,2,2,2026-01-13
260113193932_GWUUW0,Лампа светодиодная E27 10Вт,освещение,1,269.52,18.11,2,2,2026-01-13
260113193932_GWUUW0,Средство для удаления накипи 500мл,бытовая химия,1,228.09,0.0,2,2,2026-01-13
260113193932_GWUUW0,Прожектор уличный 50Вт,освещение,2,1403.15,155.13,2,2,2026-01-13
260113193932_H91ZAQ,Датчик движения для освещения,электротовары,2,433.98,0.0,2,2,2026-01-13
260113193932_H91ZAQ,Кухонные весы электронные 5кг,кухонная утварь,2,574.05,0.0,2,2,2026-01-13
260113193932_H91ZAQ,Ламповый патрон E27,электротовары,4,70.73,13.24,2,2,2026-01-13
260113193932_4F2LB5,Тумба под ТВ 120см,мебель,2,3163.71,349.16,2,2,2026-01-13
260113193932_4F2LB5,Ящик пластиковый для хранения 60л,хозтовары,4,1132.54,243.08,2,2,2026-01-13
260113193932_4F2LB5,Сетевой фильтр 6 розеток,электротовары,3,524.55,0.0,2,2,2026-01-13
260113193932_4F2LB5,Стеллаж металлический 5 полок,хозтовары,3,2906.65,0.0,2,2,2026-01-13
260113193932_CEB8FW,Выключатель одноклавишный,электротовары,4,349.89,0.0,2,2,2026-01-13
260113193932_CEB8FW,Степлер строительный,инструменты,5,594.48,97.6,2,2,2026-01-13
260113193932_CEB8FW,Штопор с рычагом,кухонная утварь,3,391.64,0.0,2,2,2026-01-13
260113193932_CEB8FW,Настольная лампа с LED,освещение,2,1757.3,462.48,2,2,2026-01-13
260113193932_CEB8FW,Стеллаж книжный 5 полок,мебель,5,2615.33,0.0,2,2,2026-01-13
260113193932_CEB8FW,Освежитель воздуха 300мл,бытовая химия,1,111.56,0.0,2,2,2026-01-13
260113193932_CEB8FW,Матрас ортопедический 90х200,мебель,1,10264.87,0.0,2,2,2026-01-13
260113193932_CEB8FW,Раковина накладная 50см,сантехника,2,2045.89,0.0,2,2,2026-01-13
260113193932_8KZPP5,Средство для мытья посуды 450мл,бытовая химия,5,124.52,0.0,2,2,2026-01-13
260113193932_8KZPP5,Консервный нож ручной,кухонная утварь,3,171.78,0.0,2,2,2026-01-13
260113193932_8KZPP5,Кружка керамическая 350мл,посуда,1,486.47,0.0,2,2,2026-01-13
260113193932_8KZPP5,Средство для мытья посуды 450мл,бытовая химия,1,167.48,48.53,2,2,2026-01-13
260113193932_8KZPP5,Швабра с отжимом,хозтовары,1,534.5,67.54,2,2,2026-01-13
260113193932_8KZPP5,Стамеска набор 4шт,инструменты,3,525.88,0.0,2,2,2026-01-13
260113193932_HZEE8C,Кружка керамическая 350мл,посуда,1,483.74,0.0,2,2,2026-01-13
260113193932_HZEE8C,Средство для чистки стекол 500мл,бытовая химия,5,222.71,0.0,2,2,2026-01-13
260113193932_HZEE8C,Светильник потолочный точечный,освещение,3,296.32,0.0,2,2,2026-01-13
260113193932_HZEE8C,Прожектор уличный 50Вт,освещение,3,1934.81,153.1,2,2,2026-01-13
260113193932_HZEE8C,Коврик для ванной 60х90см,текстиль,1,647.46,0.0,2,2,2026-01-13
260113193932_HZEE8C,Средство для чистки стекол 500мл,бытовая химия,1,264.27,26.25,2,2,2026-01-13
260113193932_HZEE8C,Ведро пластиковое 10л,хозтовары,4,370.71,0.0,2,2,2026-01-13
260113193932_HZEE8C,Стол обеденный 120х80см,мебель,3,5539.22,641.17,2,2,2026-01-13
260113193932_HZEE8C,Венчик для взбивания,кухонная утварь,5,316.44,0.0,2,2,2026-01-13
260113193932_HZEE8C,Светодиодная лента 5м,освещение,2,1053.23,0.0,2,2,2026-01-13
260113193932_BK1U9V,Стамеска набор 4шт,инструменты,2,410.59,114.8,2,2,2026-01-13
260113193932_BK1U9V,Торшер напольный,освещение,2,2301.47,0.0,2,2,2026-01-13
260113193932_BK1U9V,Лопатка кухонная силиконовая,посуда,3,206.92,0.0,2,2,2026-01-13
260113193932_EU1ES1,Торшер напольный,освещение,2,1893.49,0.0,2,2,2026-01-13
260113193932_EU1ES1,Полотенце банное 100х150см,текстиль,4,424.58,45.46,2,2,2026-01-13
260113193932_EU1ES1,Формы для выпечки набор 3шт,посуда,1,1536.11,0.0,2,2,2026-01-13
260113193932_EU1ES1,Кабель электрический 3х2.5 100м,электротовары,4,4276.18,0.0,2,2,2026-01-13
260113193932_EU1ES1,Соусник керамический 300мл,посуда,5,226.3,47.05,2,2,2026-01-13
260113193932_EU1ES1,Смеситель для раковины,сантехника,2,2702.01,0.0,2,2,2026-01-13
260113193932_EU1ES1,Лейка пластиковая 5л,хозтовары,5,254.94,0.0,2,2,2026-01-13
260113193932_EU1ES1,Гибкая подводка для воды 50см,сантехника,2,293.55,79.42,2,2,2026-01-13
260113193932_O02OPR,Кружка керамическая 350мл,посуда,2,228.94,0.0,2,2,2026-01-13
260113193932_O02OPR,Средство для чистки стекол 500мл,бытовая химия,4,265.47,0.0,2,2,2026-01-13
260113193932_O02OPR,Скатерть 150х150см,текстиль,4,509.67,46.02,2,2,2026-01-13
260113193932_JJCDIM,Стеллаж книжный 5 полок,мебель,5,3648.2,0.0,2,2,2026-01-13
260113193932_JJCDIM,Гирлянда LED 5м 100 ламп,освещение,4,802.29,0.0,2,2,2026-01-13
260113193932_JJCDIM,Кровать односпальная,мебель,3,5186.65,1436.75,2,2,2026-01-13
260113193932_23EP1B,Набор отверток 6 предметов,инструменты,2,854.54,0.0,2,2,2026-01-13
260113193932_42A3FX,Автоматический выключатель 16А,электротовары,1,248.34,0.0,2,2,2026-01-13
260113193932_42A3FX,Распределительная коробка 100х100,электротовары,4,227.47,0.0,2,2,2026-01-13
260113193932_CL02Z3,Кран шаровой 1/2,сантехника,5,356.09,0.0,2,2,2026-01-13
260113193932_CL02Z3,Гибкая подводка для воды 50см,сантехника,2,285.98,0.0,2,2,2026-01-13
260113193932_CL02Z3,Сушилка для белья напольная,хозтовары,1,756.22,150.5,2,2,2026-01-13
260113193932_CL02Z3,Лампа светодиодная E27 10Вт,освещение,2,108.8,15.49,2,2,2026-01-13
260113193932_CL02Z3,Лестница-стремянка 3 ступени,хозтовары,1,1406.51,315.24,2,2,2026-01-13
260113193932_CL02Z3,Нож шеф-повара 20см,кухонная утварь,2,636.58,0.0,2,2,2026-01-13
260113193932_CL02Z3,Раковина накладная 50см,сантехника,2,3343.11,0.0,2,2,2026-01-13
260113193932_CL02Z3,Коврик для ванной 60х90см,текстиль,5,564.77,0.0,2,2,2026-01-13
260113193932_29DTBG,Средство для чистки унитаза 750мл,бытовая химия,2,302.27,0.0,2,2,2026-01-13
260113193932_29DTBG,Формы для выпечки набор 3шт,посуда,5,527.73,65.32,2,2,2026-01-13
260113193932_29DTBG,Пятновыводитель 500мл,бытовая химия,3,266.73,0.0,2,2,2026-01-13
260113193932_1C8WS3,Коврик для ванной 60х90см,текстиль,1,549.27,0.0,2,2,2026-01-13
260113193932_1C8WS3,Лейка пластиковая 5л,хозтовары,2,390.21,0.0,2,2,2026-01-13
260113193932_1C8WS3,Торшер напольный,освещение,3,2848.66,0.0,2,2,2026-01-13
260113193932_1C8WS3,Перчатки резиновые хозяйственные,хозтовары,4,113.88,0.0,2,2,2026-01-13
260113193932_1C8WS3,Светильник потолочный точечный,освещение,4,231.21,16.74,2,2,2026-01-13
260113193932_1C8WS3,Средство для чистки унитаза 750мл,бытовая химия,5,267.45,0.0,2,2,2026-01-13
260113193932_1C8WS3,Набор мерных ложек 5шт,кухонная утварь,5,142.9,0.0,2,2,2026-01-13
260113193932_6MG0UG,Набор кастрюль 3 предмета,посуда,4,5876.0,0.0,2,2,2026-01-13
260113193932_6MG0UG,Консервный нож ручной,кухонная утварь,5,279.19,0.0,2,2,2026-01-13
260113193932_6MG0UG,Фум лента 12ммх12м,сантехника,5,54.22,5.54,2,2,2026-01-13
260113193932_6MG0UG,Комод 4-х ящичный,мебель,1,6610.42,1606.57,2,2,2026-01-13
260113193932_6MG0UG,Венчик для взбивания,кухонная утварь,5,265.36,0.0,2,2,2026-01-13
260113193932_6MG0UG,Коврик для ванной 60х90см,текстиль,3,577.42,0.0,2,2,2026-01-13
260113193932_6MG0UG,Кабель электрический 3х2.5 100м,электротовары,4,3390.81,769.97,2,2,2026-01-13
260113193932_25X7LX,Салатница стеклянная 1.5л,посуда,4,333.85,0.0,2,2,2026-01-13
260113193932_25X7LX,Плед флисовый 140х200см,текстиль,1,1680.54,0.0,2,2,2026-01-13
260113193932_25X7LX,Смеситель для раковины,сантехника,3,1409.33,0.0,2,2,2026-01-13
260113193932_25X7LX,Лампа для растений фитолампа,освещение,1,624.14,0.0,2,2,2026-01-13
260113193932_25X7LX,Унитаз компакт,сантехника,4,4980.33,0.0,2,2,2026-01-13
260113193932_25X7LX,Антистатик для одежды 400мл,бытовая химия,4,155.76,41.57,2,2,2026-01-13
260113193932_25X7LX,Плоскогубцы комбинированные 200мм,инструменты,5,642.04,0.0,2,2,2026-01-13
260113193932_25X7LX,Тачка садовая 80л,хозтовары,1,2728.9,0.0,2,2,2026-01-13
260113193932_UDLIN6,Смеситель для раковины,сантехника,3,1884.33,0.0,2,2,2026-01-13
260113193932_UDLIN6,Измельчитель ручной,кухонная утварь,4,378.42,0.0,2,2,2026-01-13
260113193932_UDLIN6,Салатница стеклянная 1.5л,посуда,5,768.67,0.0,2,2,2026-01-13
260113193932_UDLIN6,Набор отверток 6 предметов,инструменты,4,495.79,0.0,2,2,2026-01-13
260113193932_UDLIN6,Набор ключей рожковых 8-19мм,инструменты,4,600.24,0.0,2,2,2026-01-13
260113193932_UDLIN6,Швабра с отжимом,хозтовары,1,414.33,0.0,2,2,2026-01-13
260113193932_UDLIN6,Стеклянный бокал для вина 450мл,посуда,3,803.28,0.0,2,2,2026-01-13
260113193932_UDLIN6,Консервный нож ручной,кухонная утварь,5,152.37,17.02,2,2,2026-01-13
260113193932_UDLIN6,Ванна акриловая 170см,сантехника,1,22412.38,0.0,2,2,2026-01-13
260113193932_N2ILWR,Полотенце банное 100х150см,текстиль,1,835.05,117.98,2,2,2026-01-13
260113193932_N2ILWR,Лейка пластиковая 5л,хозтовары,3,317.43,57.2,2,2,2026-01-13
260113193932_N2ILWR,Ящик пластиковый для хранения 60л,хозтовары,1,1180.72,0.0,2,2,2026-01-13
260113193932_N2ILWR,Фум лента 12ммх12м,сантехника,3,79.5,21.86,2,2,2026-01-13
260113193932_N2ILWR,Полотенце кухонное 50х70см,текстиль,2,165.43,0.0,2,2,2026-01-13
260113193932_N2ILWR,Стамеска набор 4шт,инструменты,2,307.75,0.0,2,2,2026-01-13
260113193932_RH4EWR,Ведро пластиковое 10л,хозтовары,1,385.92,30.09,2,2,2026-01-13
260113193932_RH4EWR,Кусачки боковые 180мм,инструменты,2,348.7,0.0,2,2,2026-01-13
260113193932_RH4EWR,Набор кастрюль 3 предмета,посуда,5,3699.96,0.0,2,2,2026-01-13
260113193932_RH4EWR,Полотенце кухонное 50х70см,текстиль,2,288.03,52.28,2,2,2026-01-13
260113193932_RH4EWR,Стиральный порошок Автомат 3кг,бытовая химия,2,780.44,0.0,2,2,2026-01-13
260113193932_RH4EWR,Прожектор уличный 50Вт,освещение,4,1590.48,0.0,2,2,2026-01-13
260113193932_RH4EWR,Сушилка для белья напольная,хозтовары,5,1453.27,179.84,2,2,2026-01-13
260113193932_RH4EWR,Чистящий крем для ванной 400мл,бытовая химия,3,231.68,57.68,2,2,2026-01-13
260113193932_RH4EWR,Салатница стеклянная 1.5л,посуда,5,674.1,0.0,2,2,2026-01-13
260113193932_RH4EWR,Распределительная коробка 100х100,электротовары,2,123.11,35.13,2,2,2026-01-13
260113193932_2KNF52,Термосумка 20л,хозтовары,2,586.28,0.0,2,2,2026-01-13
260113193932_2KNF52,Пуфик для ног,мебель,3,1233.89,152.86,2,2,2026-01-13
260113193932_2KNF52,Покрывало на диван,текстиль,1,1251.09,253.23,2,2,2026-01-13
260113193932_2KNF52,Средство для мытья полов 1л,бытовая химия,1,365.68,32.39,2,2,2026-01-13
260113193932_2KNF52,Скалка деревянная 40см,кухонная утварь,4,325.8,94.59,2,2,2026-01-13
260113193932_2KNF52,Совок и щетка для мусора,хозтовары,2,177.62,29.8,2,2,2026-01-13
260113193932_2KNF52,Перчатки резиновые хозяйственные,хозтовары,4,145.66,17.0,2,2,2026-01-13
